scale,site_id,plant,roi_id,roi_type,primary_roi_id,ndvi,date
0.5,NORT,mesquite,227-0.5-2,subset,227,0.5608442425727844,2020-07-28
0.5,NORT,mesquite,227-0.5-3,subset,227,0.36972421407699585,2020-07-28
0.5,NORT,mesquite,227-0.5-4,subset,227,0.450512170791626,2020-07-28
0.5,NORT,mesquite,227-0.5-5,subset,227,0.4649023115634918,2020-07-28
0.5,NORT,mesquite,227-0.5-6,subset,227,0.44428136944770813,2020-07-28
0.5,NORT,mesquite,227-0.5-7,subset,227,0.5451887845993042,2020-07-28
0.5,NORT,mesquite,227-0.5-8,subset,227,0.3716200888156891,2020-07-28
1,NORT,mesquite,227-1-1,subset,227,0.4353293180465698,2020-07-28
1,NORT,mesquite,227-1-2,subset,227,0.39101746678352356,2020-07-28
1,NORT,mesquite,227-1-3,subset,227,0.4020826816558838,2020-07-28
1,NORT,mesquite,227-1-4,subset,227,0.43494728207588196,2020-07-28
2,NORT,mesquite,227-2-1,subset,227,0.4028990864753723,2020-07-28
2,NORT,mesquite,227-2-2,subset,227,0.40017151832580566,2020-07-28
2,NORT,mesquite,227-2-3,subset,227,0.4674529731273651,2020-07-28
0.5,NORT,mesquite,228-0.5-1,subset,228,0.47873133420944214,2020-07-28
0.5,NORT,mesquite,228-0.5-2,subset,228,0.3554214835166931,2020-07-28
0.5,NORT,mesquite,228-0.5-3,subset,228,0.529496431350708,2020-07-28
0.5,NORT,mesquite,228-0.5-4,subset,228,0.6004503965377808,2020-07-28
0.5,NORT,mesquite,228-0.5-5,subset,228,0.4945243000984192,2020-07-28
0.5,NORT,mesquite,228-0.5-6,subset,228,0.5384958386421204,2020-07-28
0.5,NORT,mesquite,228-0.5-7,subset,228,0.5772238373756409,2020-07-28
0.5,NORT,mesquite,228-0.5-8,subset,228,0.5831894278526306,2020-07-28
1,NORT,mesquite,228-1-1,subset,228,0.5746252536773682,2020-07-28
1,NORT,mesquite,228-1-2,subset,228,0.5588962435722351,2020-07-28
1,NORT,mesquite,228-1-3,subset,228,0.4638357162475586,2020-07-28
1,NORT,mesquite,228-1-4,subset,228,0.538365364074707,2020-07-28
2,NORT,mesquite,228-2-1,subset,228,0.528281033039093,2020-07-28
2,NORT,mesquite,228-2-2,subset,228,0.5420161485671997,2020-07-28
2,NORT,mesquite,228-2-3,subset,228,0.5273969769477844,2020-07-28
0.5,NORT,mesquite,229-0.5-1,subset,229,0.48550722002983093,2020-07-28
0.5,NORT,mesquite,229-0.5-2,subset,229,0.46068695187568665,2020-07-28
0.5,NORT,mesquite,229-0.5-3,subset,229,0.5025529265403748,2020-07-28
0.5,NORT,mesquite,229-0.5-4,subset,229,0.5672211050987244,2020-07-28
0.5,NORT,mesquite,229-0.5-5,subset,229,0.5419180989265442,2020-07-28
0.5,NORT,mesquite,229-0.5-6,subset,229,0.37272584438323975,2020-07-28
0.5,NORT,mesquite,229-0.5-7,subset,229,0.5600711703300476,2020-07-28
0.5,NORT,mesquite,229-0.5-8,subset,229,0.5342534184455872,2020-07-28
1,NORT,mesquite,229-1-1,subset,229,0.4424225091934204,2020-07-28
1,NORT,mesquite,229-1-2,subset,229,0.5392439365386963,2020-07-28
1,NORT,mesquite,229-1-3,subset,229,0.5385156273841858,2020-07-28
1,NORT,mesquite,229-1-4,subset,229,0.5356700420379639,2020-07-28
2,NORT,mesquite,229-2-1,subset,229,0.5163180828094482,2020-07-28
2,NORT,mesquite,229-2-2,subset,229,0.5383641123771667,2020-07-28
2,NORT,mesquite,229-2-3,subset,229,0.5034626722335815,2020-07-28
0.5,NORT,mesquite,230-0.5-1,subset,230,0.5797569751739502,2020-07-28
0.5,NORT,mesquite,230-0.5-2,subset,230,0.5986040830612183,2020-07-28
0.5,NORT,mesquite,230-0.5-3,subset,230,0.5390308499336243,2020-07-28
0.5,NORT,mesquite,230-0.5-4,subset,230,0.5862278938293457,2020-07-28
0.5,NORT,mesquite,230-0.5-5,subset,230,0.5559961795806885,2020-07-28
0.5,NORT,mesquite,230-0.5-6,subset,230,0.5465738773345947,2020-07-28
0.5,NORT,mesquite,230-0.5-7,subset,230,0.556915283203125,2020-07-28
0.5,NORT,mesquite,230-0.5-8,subset,230,0.41359204053878784,2020-07-28
1,NORT,mesquite,230-1-1,subset,230,0.4442513883113861,2020-07-28
1,NORT,mesquite,230-1-2,subset,230,0.5286889672279358,2020-07-28
1,NORT,mesquite,230-1-3,subset,230,0.42707282304763794,2020-07-28
1,NORT,mesquite,230-1-4,subset,230,0.4772407114505768,2020-07-28
2,NORT,mesquite,230-2-1,subset,230,0.4822677671909332,2020-07-28
2,NORT,mesquite,230-2-2,subset,230,0.5002108812332153,2020-07-28
2,NORT,mesquite,230-2-3,subset,230,0.5036701560020447,2020-07-28
0.5,NORT,mesquite,231-0.5-1,subset,231,0.4863080382347107,2020-07-28
0.5,NORT,mesquite,231-0.5-2,subset,231,0.41067174077033997,2020-07-28
0.5,NORT,mesquite,231-0.5-3,subset,231,0.5883389115333557,2020-07-28
0.5,NORT,mesquite,231-0.5-4,subset,231,0.32506757974624634,2020-07-28
0.5,NORT,mesquite,231-0.5-5,subset,231,0.2919556796550751,2020-07-28
0.5,NORT,mesquite,231-0.5-6,subset,231,0.5962241291999817,2020-07-28
0.5,NORT,mesquite,231-0.5-7,subset,231,0.5657359957695007,2020-07-28
0.5,NORT,mesquite,231-0.5-8,subset,231,0.5207545161247253,2020-07-28
1,NORT,mesquite,231-1-1,subset,231,0.3286234140396118,2020-07-28
1,NORT,mesquite,231-1-2,subset,231,0.3775080740451813,2020-07-28
1,NORT,mesquite,231-1-3,subset,231,0.5873257517814636,2020-07-28
1,NORT,mesquite,231-1-4,subset,231,0.5745029449462891,2020-07-28
2,NORT,mesquite,231-2-1,subset,231,0.5482236742973328,2020-07-28
2,NORT,mesquite,231-2-2,subset,231,0.5484066605567932,2020-07-28
2,NORT,mesquite,231-2-3,subset,231,0.4657256305217743,2020-07-28
0.5,NORT,mesquite,232-0.5-1,subset,232,0.514389157295227,2020-07-28
0.5,NORT,mesquite,232-0.5-2,subset,232,0.5073771476745605,2020-07-28
0.5,NORT,mesquite,232-0.5-3,subset,232,0.5406548976898193,2020-07-28
0.5,NORT,mesquite,232-0.5-4,subset,232,0.34699538350105286,2020-07-28
0.5,NORT,mesquite,232-0.5-5,subset,232,0.46718743443489075,2020-07-28
0.5,NORT,mesquite,232-0.5-6,subset,232,0.3465617597103119,2020-07-28
0.5,NORT,mesquite,232-0.5-7,subset,232,0.3488785922527313,2020-07-28
0.5,NORT,mesquite,232-0.5-8,subset,232,0.33869946002960205,2020-07-28
1,NORT,mesquite,232-1-1,subset,232,0.520990252494812,2020-07-28
1,NORT,mesquite,232-1-2,subset,232,0.4512850344181061,2020-07-28
1,NORT,mesquite,232-1-3,subset,232,0.3462912440299988,2020-07-28
1,NORT,mesquite,232-1-4,subset,232,0.41853201389312744,2020-07-28
2,NORT,mesquite,232-2-1,subset,232,0.4730352461338043,2020-07-28
2,NORT,mesquite,232-2-2,subset,232,0.47717157006263733,2020-07-28
2,NORT,mesquite,232-2-3,subset,232,0.45715638995170593,2020-07-28
0.5,NORT,mesquite,233-0.5-1,subset,233,0.42570704221725464,2020-07-28
0.5,NORT,mesquite,233-0.5-2,subset,233,0.4806159436702728,2020-07-28
0.5,NORT,mesquite,233-0.5-3,subset,233,0.4197528660297394,2020-07-28
0.5,NORT,mesquite,233-0.5-4,subset,233,0.4846622943878174,2020-07-28
0.5,NORT,mesquite,233-0.5-5,subset,233,0.32080361247062683,2020-07-28
0.5,NORT,mesquite,233-0.5-6,subset,233,0.5085300207138062,2020-07-28
0.5,NORT,mesquite,233-0.5-7,subset,233,0.46506544947624207,2020-07-28
0.5,NORT,mesquite,233-0.5-8,subset,233,0.5165850520133972,2020-07-28
1,NORT,mesquite,233-1-1,subset,233,0.46296432614326477,2020-07-28
1,NORT,mesquite,233-1-2,subset,233,0.48247990012168884,2020-07-28
1,NORT,mesquite,233-1-3,subset,233,0.31157955527305603,2020-07-28
1,NORT,mesquite,233-1-4,subset,233,0.5093021988868713,2020-07-28
2,NORT,mesquite,233-2-1,subset,233,0.47364363074302673,2020-07-28
2,NORT,mesquite,233-2-2,subset,233,0.43778207898139954,2020-07-28
2,NORT,mesquite,233-2-3,subset,233,0.37561821937561035,2020-07-28
0.5,NORT,mesquite,234-0.5-1,subset,234,0.4256925582885742,2020-07-28
0.5,NORT,mesquite,234-0.5-2,subset,234,0.5135882496833801,2020-07-28
0.5,NORT,mesquite,234-0.5-3,subset,234,0.49994057416915894,2020-07-28
0.5,NORT,mesquite,234-0.5-4,subset,234,0.5481055378913879,2020-07-28
0.5,NORT,mesquite,234-0.5-5,subset,234,0.5368605256080627,2020-07-28
0.5,NORT,mesquite,234-0.5-6,subset,234,0.5288065075874329,2020-07-28
0.5,NORT,mesquite,234-0.5-7,subset,234,0.48654064536094666,2020-07-28
0.5,NORT,mesquite,234-0.5-8,subset,234,0.5307357907295227,2020-07-28
1,NORT,mesquite,234-1-1,subset,234,0.4543492794036865,2020-07-28
1,NORT,mesquite,234-1-2,subset,234,0.4565536379814148,2020-07-28
1,NORT,mesquite,234-1-3,subset,234,0.48417213559150696,2020-07-28
1,NORT,mesquite,234-1-4,subset,234,0.4997691512107849,2020-07-28
2,NORT,mesquite,234-2-1,subset,234,0.4603554904460907,2020-07-28
2,NORT,mesquite,234-2-2,subset,234,0.4571461081504822,2020-07-28
2,NORT,mesquite,234-2-3,subset,234,0.47321417927742004,2020-07-28
0.5,NORT,mesquite,235-0.5-1,subset,235,0.4541438817977905,2020-07-28
0.5,NORT,mesquite,235-0.5-2,subset,235,0.48504000902175903,2020-07-28
0.5,NORT,mesquite,235-0.5-3,subset,235,0.3615809977054596,2020-07-28
0.5,NORT,mesquite,235-0.5-4,subset,235,0.577519953250885,2020-07-28
0.5,NORT,mesquite,235-0.5-5,subset,235,0.6063795685768127,2020-07-28
0.5,NORT,mesquite,235-0.5-6,subset,235,0.6103916168212891,2020-07-28
0.5,NORT,mesquite,235-0.5-7,subset,235,0.5723843574523926,2020-07-28
0.5,NORT,mesquite,235-0.5-8,subset,235,0.577850341796875,2020-07-28
1,NORT,mesquite,235-1-1,subset,235,0.505561888217926,2020-07-28
1,NORT,mesquite,235-1-2,subset,235,0.5501044988632202,2020-07-28
1,NORT,mesquite,235-1-3,subset,235,0.5336127877235413,2020-07-28
1,NORT,mesquite,235-1-4,subset,235,0.5579814910888672,2020-07-28
2,NORT,mesquite,235-2-1,subset,235,0.5641687512397766,2020-07-28
2,NORT,mesquite,235-2-2,subset,235,0.524661660194397,2020-07-28
2,NORT,mesquite,235-2-3,subset,235,0.5618922710418701,2020-07-28
0.5,NORT,mesquite,236-0.5-1,subset,236,0.497516393661499,2020-07-28
0.5,NORT,mesquite,236-0.5-2,subset,236,0.4218885898590088,2020-07-28
0.5,NORT,mesquite,236-0.5-3,subset,236,0.49125030636787415,2020-07-28
0.5,NORT,mesquite,236-0.5-4,subset,236,0.4845034182071686,2020-07-28
0.5,NORT,mesquite,236-0.5-5,subset,236,0.43308398127555847,2020-07-28
0.5,NORT,mesquite,236-0.5-6,subset,236,0.4941064417362213,2020-07-28
0.5,NORT,mesquite,236-0.5-7,subset,236,0.46995633840560913,2020-07-28
0.5,NORT,mesquite,236-0.5-8,subset,236,0.5153341293334961,2020-07-28
1,NORT,mesquite,236-1-1,subset,236,0.45534899830818176,2020-07-28
1,NORT,mesquite,236-1-2,subset,236,0.4642992615699768,2020-07-28
1,NORT,mesquite,236-1-3,subset,236,0.5592954158782959,2020-07-28
1,NORT,mesquite,236-1-4,subset,236,0.49001920223236084,2020-07-28
2,NORT,mesquite,236-2-1,subset,236,0.4450954496860504,2020-07-28
2,NORT,mesquite,236-2-2,subset,236,0.45344844460487366,2020-07-28
2,NORT,mesquite,236-2-3,subset,236,0.4517115354537964,2020-07-28
0.5,NORT,mesquite,237-0.5-1,subset,237,0.3785911500453949,2020-07-28
0.5,NORT,mesquite,237-0.5-2,subset,237,0.5240954756736755,2020-07-28
0.5,NORT,mesquite,237-0.5-3,subset,237,0.528922975063324,2020-07-28
0.5,NORT,mesquite,237-0.5-4,subset,237,0.5356026887893677,2020-07-28
0.5,NORT,mesquite,237-0.5-5,subset,237,0.48657795786857605,2020-07-28
0.5,NORT,mesquite,237-0.5-6,subset,237,0.5060341358184814,2020-07-28
0.5,NORT,mesquite,237-0.5-7,subset,237,0.543274998664856,2020-07-28
0.5,NORT,mesquite,237-0.5-8,subset,237,0.502426028251648,2020-07-28
1,NORT,mesquite,237-1-1,subset,237,0.45021140575408936,2020-07-28
1,NORT,mesquite,237-1-2,subset,237,0.5012844204902649,2020-07-28
1,NORT,mesquite,237-1-3,subset,237,0.4918443262577057,2020-07-28
1,NORT,mesquite,237-1-4,subset,237,0.4842070937156677,2020-07-28
2,NORT,mesquite,237-2-1,subset,237,0.47159862518310547,2020-07-28
2,NORT,mesquite,237-2-2,subset,237,0.48375847935676575,2020-07-28
2,NORT,mesquite,237-2-3,subset,237,0.4936244487762451,2020-07-28
0.5,NORT,mesquite,238-0.5-1,subset,238,0.524747371673584,2020-07-28
0.5,NORT,mesquite,238-0.5-2,subset,238,0.4719958007335663,2020-07-28
0.5,NORT,mesquite,238-0.5-3,subset,238,0.37793290615081787,2020-07-28
0.5,NORT,mesquite,238-0.5-4,subset,238,0.38175657391548157,2020-07-28
0.5,NORT,mesquite,238-0.5-5,subset,238,0.5113420486450195,2020-07-28
0.5,NORT,mesquite,238-0.5-6,subset,238,0.2501821219921112,2020-07-28
0.5,NORT,mesquite,238-0.5-7,subset,238,0.4696000814437866,2020-07-28
0.5,NORT,mesquite,238-0.5-8,subset,238,0.5222225785255432,2020-07-28
1,NORT,mesquite,238-1-1,subset,238,0.5212374925613403,2020-07-28
1,NORT,mesquite,238-1-2,subset,238,0.42980268597602844,2020-07-28
1,NORT,mesquite,238-1-3,subset,238,0.5389730334281921,2020-07-28
1,NORT,mesquite,238-1-4,subset,238,0.28832975029945374,2020-07-28
2,NORT,mesquite,238-2-1,subset,238,0.3357924222946167,2020-07-28
2,NORT,mesquite,238-2-2,subset,238,0.44012877345085144,2020-07-28
2,NORT,mesquite,238-2-3,subset,238,0.33512821793556213,2020-07-28
0.5,NORT,mesquite,239-0.5-1,subset,239,0.424062043428421,2020-07-28
0.5,NORT,mesquite,239-0.5-2,subset,239,0.3957332372665405,2020-07-28
0.5,NORT,mesquite,239-0.5-3,subset,239,0.4507192075252533,2020-07-28
0.5,NORT,mesquite,239-0.5-4,subset,239,0.5051261186599731,2020-07-28
0.5,NORT,mesquite,239-0.5-5,subset,239,0.4103742837905884,2020-07-28
0.5,NORT,mesquite,239-0.5-6,subset,239,0.4196806252002716,2020-07-28
0.5,NORT,mesquite,239-0.5-7,subset,239,0.47666653990745544,2020-07-28
0.5,NORT,mesquite,239-0.5-8,subset,239,0.48036155104637146,2020-07-28
1,NORT,mesquite,239-1-1,subset,239,0.45576632022857666,2020-07-28
1,NORT,mesquite,239-1-2,subset,239,0.47135552763938904,2020-07-28
1,NORT,mesquite,239-1-3,subset,239,0.4346626400947571,2020-07-28
1,NORT,mesquite,239-1-4,subset,239,0.4748242199420929,2020-07-28
2,NORT,mesquite,239-2-1,subset,239,0.4251967966556549,2020-07-28
2,NORT,mesquite,239-2-2,subset,239,0.4575482904911041,2020-07-28
2,NORT,mesquite,239-2-3,subset,239,0.4408619999885559,2020-07-28
0.5,NORT,mesquite,240-0.5-1,subset,240,0.6989824175834656,2020-07-28
0.5,NORT,mesquite,240-0.5-2,subset,240,0.6671619415283203,2020-07-28
0.5,NORT,mesquite,240-0.5-3,subset,240,0.6968925595283508,2020-07-28
0.5,NORT,mesquite,240-0.5-4,subset,240,0.654608964920044,2020-07-28
0.5,NORT,mesquite,240-0.5-5,subset,240,0.6957601308822632,2020-07-28
0.5,NORT,mesquite,240-0.5-6,subset,240,0.6508352160453796,2020-07-28
0.5,NORT,mesquite,240-0.5-7,subset,240,0.6819908022880554,2020-07-28
0.5,NORT,mesquite,240-0.5-8,subset,240,0.6414667367935181,2020-07-28
1,NORT,mesquite,240-1-1,subset,240,0.66204071044921875,2020-07-28
1,NORT,mesquite,240-1-2,subset,240,0.6971731185913086,2020-07-28
1,NORT,mesquite,240-1-3,subset,240,0.6632091999053955,2020-07-28
1,NORT,mesquite,240-1-4,subset,240,0.6919135451316833,2020-07-28
2,NORT,mesquite,240-2-1,subset,240,0.6744935512542725,2020-07-28
2,NORT,mesquite,240-2-2,subset,240,0.6745156645774841,2020-07-28
2,NORT,mesquite,240-2-3,subset,240,0.6630393266677856,2020-07-28
8,NORT,none,241-8-1,subset,241,0.2690080404281616,2020-07-28
8,NORT,none,241-8-2,subset,241,0.26477479934692383,2020-07-28
8,NORT,none,241-8-3,subset,241,0.29579439759254456,2020-07-28
8,NORT,none,241-8-4,subset,241,0.29845768213272095,2020-07-28
8,NORT,none,241-8-5,subset,241,0.24605385959148407,2020-07-28
8,NORT,none,241-8-6,subset,241,0.32250943779945374,2020-07-28
8,NORT,none,241-8-7,subset,241,0.29112276434898376,2020-07-28
8,NORT,none,241-8-8,subset,241,0.22587603330612183,2020-07-28
16,NORT,none,241-16-1,subset,241,0.18828809261322021,2020-07-28
16,NORT,none,241-16-2,subset,241,0.22727514803409576,2020-07-28
16,NORT,none,241-16-3,subset,241,0.24216830730438232,2020-07-28
8,NORT,none,242-8-1,subset,242,0.24668078124523163,2020-07-28
8,NORT,none,242-8-2,subset,242,0.1393822580575943,2020-07-28
8,NORT,none,242-8-3,subset,242,0.17179937660694122,2020-07-28
8,NORT,none,242-8-4,subset,242,0.17506477236747742,2020-07-28
8,NORT,none,242-8-5,subset,242,0.16197198629379272,2020-07-28
8,NORT,none,242-8-6,subset,242,0.13383318483829498,2020-07-28
8,NORT,none,242-8-7,subset,242,0.22020483016967773,2020-07-28
8,NORT,none,242-8-8,subset,242,0.36679545044898987,2020-07-28
16,NORT,none,242-16-1,subset,242,0.22930212318897247,2020-07-28
16,NORT,none,242-16-2,subset,242,0.24801678955554962,2020-07-28
16,NORT,none,242-16-3,subset,242,0.2501040995121002,2020-07-28
8,NORT,none,243-8-1,subset,243,0.1348661184310913,2020-07-28
8,NORT,none,243-8-2,subset,243,0.20383714139461517,2020-07-28
8,NORT,none,243-8-3,subset,243,0.16269440948963165,2020-07-28
8,NORT,none,243-8-4,subset,243,0.35768169164657593,2020-07-28
8,NORT,none,243-8-5,subset,243,0.1494750827550888,2020-07-28
8,NORT,none,243-8-6,subset,243,0.14322838187217712,2020-07-28
8,NORT,none,243-8-7,subset,243,0.3292381167411804,2020-07-28
8,NORT,none,243-8-8,subset,243,0.18947960436344147,2020-07-28
16,NORT,none,243-16-1,subset,243,0.19087320566177368,2020-07-28
16,NORT,none,243-16-2,subset,243,0.22116947174072266,2020-07-28
16,NORT,none,243-16-3,subset,243,0.21401749551296234,2020-07-28
8,NORT,none,244-8-1,subset,244,0.3354550898075104,2020-07-28
8,NORT,none,244-8-2,subset,244,0.36883804202079773,2020-07-28
8,NORT,none,244-8-3,subset,244,0.22126279771327972,2020-07-28
8,NORT,none,244-8-4,subset,244,0.37050119042396545,2020-07-28
8,NORT,none,244-8-5,subset,244,0.1407458335161209,2020-07-28
8,NORT,none,244-8-6,subset,244,0.22312989830970764,2020-07-28
8,NORT,none,244-8-7,subset,244,0.3425060510635376,2020-07-28
8,NORT,none,244-8-8,subset,244,0.20591875910758972,2020-07-28
16,NORT,none,244-16-1,subset,244,0.2916799783706665,2020-07-28
16,NORT,none,244-16-2,subset,244,0.27970290184020996,2020-07-28
16,NORT,none,244-16-3,subset,244,0.26965928077697754,2020-07-28
8,NORT,none,245-8-1,subset,245,0.2994173467159271,2020-07-28
8,NORT,none,245-8-2,subset,245,0.18693475425243378,2020-07-28
8,NORT,none,245-8-3,subset,245,0.3227197527885437,2020-07-28
8,NORT,none,245-8-4,subset,245,0.16369681060314178,2020-07-28
8,NORT,none,245-8-5,subset,245,0.1611107736825943,2020-07-28
8,NORT,none,245-8-6,subset,245,0.10218671709299088,2020-07-28
8,NORT,none,245-8-7,subset,245,0.188435360789299,2020-07-28
8,NORT,none,245-8-8,subset,245,0.31826403737068176,2020-07-28
16,NORT,none,245-16-1,subset,245,0.23021641373634338,2020-07-28
16,NORT,none,245-16-2,subset,245,0.2900516092777252,2020-07-28
16,NORT,none,245-16-3,subset,245,0.2580314576625824,2020-07-28
8,NORT,none,246-8-1,subset,246,0.3013918697834015,2020-07-28
8,NORT,none,246-8-2,subset,246,0.09515605121850967,2020-07-28
8,NORT,none,246-8-3,subset,246,0.3052637279033661,2020-07-28
8,NORT,none,246-8-4,subset,246,0.09134993702173233,2020-07-28
8,NORT,none,246-8-5,subset,246,0.08282281458377838,2020-07-28
8,NORT,none,246-8-6,subset,246,0.18927301466464996,2020-07-28
8,NORT,none,246-8-7,subset,246,0.2581648826599121,2020-07-28
8,NORT,none,246-8-8,subset,246,0.1856926530599594,2020-07-28
16,NORT,none,246-16-1,subset,246,0.14890730381011963,2020-07-28
16,NORT,none,246-16-2,subset,246,0.13720083236694336,2020-07-28
16,NORT,none,246-16-3,subset,246,0.18298126757144928,2020-07-28
8,NORT,none,247-8-1,subset,247,0.2182742804288864,2020-07-28
8,NORT,none,247-8-2,subset,247,0.380660742521286,2020-07-28
8,NORT,none,247-8-3,subset,247,0.30204153060913086,2020-07-28
8,NORT,none,247-8-4,subset,247,0.0899805948138237,2020-07-28
8,NORT,none,247-8-5,subset,247,0.1496487408876419,2020-07-28
8,NORT,none,247-8-6,subset,247,0.33036816120147705,2020-07-28
8,NORT,none,247-8-7,subset,247,0.18200238049030304,2020-07-28
8,NORT,none,247-8-8,subset,247,0.1067456305027008,2020-07-28
16,NORT,none,247-16-1,subset,247,0.16528095304965973,2020-07-28
16,NORT,none,247-16-2,subset,247,0.19132719933986664,2020-07-28
16,NORT,none,247-16-3,subset,247,0.16880248486995697,2020-07-28
8,NORT,none,248-8-1,subset,248,0.26911845803260803,2020-07-28
8,NORT,none,248-8-2,subset,248,0.2989157438278198,2020-07-28
8,NORT,none,248-8-3,subset,248,0.28194013237953186,2020-07-28
8,NORT,none,248-8-4,subset,248,0.2698746621608734,2020-07-28
8,NORT,none,248-8-5,subset,248,0.27494460344314575,2020-07-28
8,NORT,none,248-8-6,subset,248,0.2005539983510971,2020-07-28
8,NORT,none,248-8-7,subset,248,0.21473349630832672,2020-07-28
8,NORT,none,248-8-8,subset,248,0.19182834029197693,2020-07-28
16,NORT,none,248-16-1,subset,248,0.219512939453125,2020-07-28
16,NORT,none,248-16-2,subset,248,0.2246178239583969,2020-07-28
16,NORT,none,248-16-3,subset,248,0.26387909054756165,2020-07-28
8,NORT,none,249-8-1,subset,249,0.2523680031299591,2020-07-28
8,NORT,none,249-8-2,subset,249,0.20524752140045166,2020-07-28
8,NORT,none,249-8-3,subset,249,0.10714801400899887,2020-07-28
8,NORT,none,249-8-4,subset,249,0.090386301279068,2020-07-28
8,NORT,none,249-8-5,subset,249,0.10131014138460159,2020-07-28
8,NORT,none,249-8-6,subset,249,0.16737313568592072,2020-07-28
8,NORT,none,249-8-7,subset,249,0.26033470034599304,2020-07-28
8,NORT,none,249-8-8,subset,249,0.08722048252820969,2020-07-28
16,NORT,none,249-16-1,subset,249,0.16990457475185394,2020-07-28
16,NORT,none,249-16-2,subset,249,0.16989661753177643,2020-07-28
16,NORT,none,249-16-3,subset,249,0.11754252761602402,2020-07-28
8,NORT,none,250-8-1,subset,250,0.2621080279350281,2020-07-28
8,NORT,none,250-8-2,subset,250,0.265322744846344,2020-07-28
8,NORT,none,250-8-3,subset,250,0.25904780626296997,2020-07-28
8,NORT,none,250-8-4,subset,250,0.2987523078918457,2020-07-28
8,NORT,none,250-8-5,subset,250,0.16927170753479004,2020-07-28
8,NORT,none,250-8-6,subset,250,0.16561727225780487,2020-07-28
8,NORT,none,250-8-7,subset,250,0.1430368423461914,2020-07-28
8,NORT,none,250-8-8,subset,250,0.08272335678339005,2020-07-28
16,NORT,none,250-16-1,subset,250,0.23894211649894714,2020-07-28
16,NORT,none,250-16-2,subset,250,0.2678551971912384,2020-07-28
16,NORT,none,250-16-3,subset,250,0.1846824586391449,2020-07-28
4,NORT,mesquite,201,primary,NA,0.5622847080230713,2019-07-05
4,NORT,mesquite,202,primary,NA,0.6433725953102112,2019-07-05
4,NORT,mesquite,203,primary,NA,0.6710706353187561,2019-07-05
4,NORT,mesquite,204,primary,NA,0.6556481122970581,2019-07-05
4,NORT,mesquite,205,primary,NA,0.6231154799461365,2019-07-05
4,NORT,mesquite,206,primary,NA,0.6258412003517151,2019-07-05
4,NORT,mesquite,207,primary,NA,0.5848033428192139,2019-07-05
4,NORT,mesquite,208,primary,NA,0.6270778775215149,2019-07-05
4,NORT,mesquite,209,primary,NA,0.6278520822525024,2019-07-05
4,NORT,mesquite,210,primary,NA,0.6534024477005005,2019-07-05
4,NORT,mesquite,211,primary,NA,0.6796383857727051,2019-07-05
4,NORT,mesquite,212,primary,NA,0.6486771106719971,2019-07-05
4,NORT,mesquite,213,primary,NA,0.7411603927612305,2019-07-05
4,NORT,mesquite,214,primary,NA,0.680677592754364,2019-07-05
4,NORT,mesquite,215,primary,NA,0.5549190044403076,2019-07-05
4,NORT,mesquite,216,primary,NA,0.6469517946243286,2019-07-05
4,NORT,mesquite,217,primary,NA,0.621833860874176,2019-07-05
4,NORT,mesquite,218,primary,NA,0.6036434173583984,2019-07-05
4,NORT,mesquite,219,primary,NA,0.6265971064567566,2019-07-05
4,NORT,mesquite,220,primary,NA,0.6338973641395569,2019-07-05
4,NORT,mesquite,221,primary,NA,0.6593292355537415,2019-07-05
4,NORT,mesquite,222,primary,NA,0.5675950050354004,2019-07-05
4,NORT,mesquite,223,primary,NA,0.615464985370636,2019-07-05
4,NORT,mesquite,224,primary,NA,0.5489357709884644,2019-07-05
4,NORT,mesquite,225,primary,NA,0.5897627472877502,2019-07-05
4,NORT,mesquite,226,primary,NA,0.6152762174606323,2019-07-05
4,NORT,mesquite,227,primary,NA,0.6160625219345093,2019-07-05
4,NORT,mesquite,228,primary,NA,0.6537824273109436,2019-07-05
4,NORT,mesquite,229,primary,NA,0.6316419243812561,2019-07-05
4,NORT,mesquite,230,primary,NA,0.6128946542739868,2019-07-05
4,NORT,mesquite,231,primary,NA,0.6201926469802856,2019-07-05
4,NORT,mesquite,232,primary,NA,0.627640426158905,2019-07-05
4,NORT,mesquite,233,primary,NA,0.5812577605247498,2019-07-05
4,NORT,mesquite,234,primary,NA,0.6604592204093933,2019-07-05
4,NORT,mesquite,235,primary,NA,0.6614591479301453,2019-07-05
4,NORT,mesquite,236,primary,NA,0.6368576288223267,2019-07-05
4,NORT,mesquite,237,primary,NA,0.64703768491745,2019-07-05
4,NORT,mesquite,238,primary,NA,0.5955884456634521,2019-07-05
4,NORT,mesquite,239,primary,NA,0.6472131013870239,2019-07-05
4,NORT,mesquite,240,primary,NA,0.7856689691543579,2019-07-05
30,NORT,none,241,primary,NA,0.37757211923599243,2019-07-05
30,NORT,none,242,primary,NA,0.3939270079135895,2019-07-05
30,NORT,none,243,primary,NA,0.3657529652118683,2019-07-05
30,NORT,none,244,primary,NA,0.39849159121513367,2019-07-05
30,NORT,none,245,primary,NA,0.39834171533584595,2019-07-05
30,NORT,none,246,primary,NA,0.360649436712265,2019-07-05
30,NORT,none,247,primary,NA,0.37236568331718445,2019-07-05
30,NORT,none,248,primary,NA,0.40803220868110657,2019-07-05
30,NORT,none,249,primary,NA,0.3519752621650696,2019-07-05
30,NORT,none,250,primary,NA,0.37897542119026184,2019-07-05
