date,site_id,landsat_pixel_id,lineageqa,pixelqa,radsatqa,sraerosolqa,srb4,srb5,ndvi
2019-03-19,GIBPE,GIBPE-8,1,322,0,96,1572,2137,0.15233216500404423
2019-03-19,GIBPE,GIBPE-9,1,322,0,96,1558,2094,0.14676889375684557
2019-03-19,GIBPE,GIBPE-10,1,322,0,96,1493,2029,0.1521862578080636
2019-03-19,GIBPE,GIBPE-11,1,322,0,96,1650,2223,0.14794732765298219
2019-03-19,GIBPE,GIBPE-12,1,322,0,66,1579,2142,0.15130341306100512
2019-03-19,GIBPE,GIBPE-13,1,322,0,96,1528,2076,0.15205327413984462
2019-03-19,GIBPE,GIBPE-14,1,322,0,96,1538,2095,0.15331681805670244
2019-03-19,GIBPE,GIBPE-15,1,322,0,66,1588,2156,0.1517094017094017
2019-03-19,GIBPE,GIBPE-16,1,322,0,96,1671,2247,0.14701378254211334
2019-03-19,GIBPE,GIBPE-17,1,322,0,96,1505,2021,0.14634146341463414
2019-03-19,GIBPE,GIBPE-18,1,322,0,96,1379,1864,0.14955288313290163
2019-03-19,GIBPE,GIBPE-19,1,322,0,96,1554,2106,0.15081967213114755
2019-03-19,GIBPE,GIBPE-20,1,322,0,96,1616,2200,0.1530398322851153
2019-03-19,GIBPE,GIBPE-21,1,322,0,96,1644,2194,0.14330380406461699
2019-03-19,GIBPE,GIBPE-22,1,322,0,96,1403,1955,0.1643835616438356
2019-03-19,GIBPE,GIBPE-23,1,322,0,96,1448,1985,0.15642295368482376
2019-03-19,GIBPE,GIBPE-24,1,322,0,96,1528,2092,0.1558011049723757
2019-03-19,GIBPE,GIBPE-25,1,322,0,96,1528,2092,0.1558011049723757
2019-03-19,GIBPE,GIBPE-26,1,322,0,96,1703,2318,0.15294702810246208
2019-03-19,GIBPE,GIBPE-27,1,322,0,66,1508,2068,0.15659955257270694
2019-03-19,GIBPE,GIBPE-28,1,322,0,96,1571,2129,0.1508108108108108
2019-03-19,GIBPE,GIBPE-29,1,322,0,96,1571,2129,0.1508108108108108
2019-03-19,GIBPE,GIBPE-30,1,322,0,96,1555,2150,0.16059379217273953
2019-03-19,GIBPE,GIBPE-31,1,322,0,96,1581,2130,0.14793856103476152
2019-03-19,GIBPE,GIBPE-32,1,322,0,96,1514,2089,0.15958923119622537
2019-03-19,GIBPE,GIBPE-33,1,322,0,96,1494,2084,0.16489659027389603
2019-03-19,GIBPE,GIBPE-34,1,322,0,96,1494,2084,0.16489659027389603
2019-03-19,GIBPE,GIBPE-35,1,322,0,96,1596,2200,0.15911485774499473
2019-03-19,GIBPE,GIBPE-36,1,322,0,96,1736,2314,0.14271604938271604
2019-03-19,GIBPE,GIBPE-37,1,322,0,96,1725,2339,0.15108267716535434
2019-03-19,GIBPE,GIBPE-38,1,322,0,96,1725,2339,0.15108267716535434
2019-03-19,GIBPE,GIBPE-39,1,322,0,96,1569,2150,0.15622479161064803
2019-03-19,GIBPE,GIBPE-40,1,322,0,96,1625,2228,0.15650142745912277
2019-03-19,GIBPE,GIBPE-41,1,322,0,96,2038,2710,0.14153327716933445
2019-03-19,GIBPE,GIBPE-42,1,322,0,96,2038,2710,0.14153327716933445
2019-03-19,GIBPE,GIBPE-43,1,322,0,66,1827,2462,0.14805315924457915
2019-03-19,GIBPE,GIBPE-44,1,322,0,96,1613,2209,0.15593929879644167
2019-03-19,GIBPE,GIBPE-45,1,322,0,96,1924,2516,0.13333333333333333
2019-03-19,GIBPE,GIBPE-46,1,322,0,96,1924,2516,0.13333333333333333
2019-03-19,GIBPE,GIBPE-47,1,322,0,96,1670,2252,0.1483936766955635
2019-03-19,GIBPE,GIBPE-48,1,322,0,96,1565,2151,0.15769644779332614
2019-03-19,GIBPE,GIBPE-49,1,322,0,96,1742,2302,0.13847675568743817
2019-03-19,GIBPE,GIBPE-50,1,322,0,96,1794,2371,0.13853541416566625
2019-03-19,GIBPE,GIBPE-51,1,322,0,96,1727,2309,0.1442021803766105
2019-03-19,GIBPE,GIBPE-52,1,322,0,96,1634,2180,0.14315679077084426
2019-03-19,NORT,NORT-1,1,322,0,96,2205,2933,0.14168937329700274
2019-03-19,NORT,NORT-2,1,322,0,96,2204,2921,0.13990243902439026
2019-03-19,NORT,NORT-3,1,322,0,96,2089,2815,0.14804241435562807
2019-03-19,NORT,NORT-4,1,322,0,96,2058,2764,0.14641227706345913
2019-03-19,NORT,NORT-5,1,322,0,96,2100,2819,0.14616792030900588
2019-03-19,NORT,NORT-6,1,322,0,96,2143,2821,0.13658340048348105
2019-03-19,NORT,NORT-7,1,322,0,96,2101,2818,0.14576133360439114
2019-03-19,NORT,NORT-8,1,322,0,66,2220,2954,0.14186316196366447
2019-03-19,NORT,NORT-9,1,322,0,96,2197,2955,0.1471273291925466
2019-03-19,NORT,NORT-10,1,322,0,96,2141,2856,0.14308585151090655
2019-03-19,NORT,NORT-11,1,322,0,96,2116,2798,0.13878713878713878
2019-03-19,NORT,NORT-12,1,322,0,66,2036,2722,0.14417822614543926
2019-03-19,NORT,NORT-13,1,322,0,96,2143,2821,0.13658340048348105
2019-03-19,NORT,NORT-14,1,322,0,96,2207,2897,0.13518808777429467
2019-03-19,NORT,NORT-15,1,322,0,96,2212,2907,0.13576870482516115
2019-03-19,NORT,NORT-16,1,322,0,96,2261,2986,0.13817419477796836
2019-03-19,NORT,NORT-17,1,322,0,96,2262,2978,0.1366412213740458
2019-03-19,NORT,NORT-18,1,322,0,96,2054,2736,0.14237995824634656
2019-03-19,NORT,NORT-19,1,322,0,96,2074,2778,0.14509480626545754
2019-03-19,NORT,NORT-20,1,322,0,96,2148,2839,0.13856025666733507
2019-03-19,NORT,NORT-21,1,322,0,96,2148,2839,0.13856025666733507
2019-03-19,NORT,NORT-22,1,322,0,96,2207,2897,0.13518808777429467
2019-03-19,NORT,NORT-23,1,322,0,96,2319,3050,0.13615198360961073
2019-03-19,NORT,NORT-24,1,322,0,96,2270,3009,0.1399886342110248
2019-03-19,NORT,NORT-25,1,322,0,96,2204,2935,0.1422455730686904
2019-03-19,NORT,NORT-26,1,322,0,96,2207,2914,0.1380589728568639
2019-03-19,NORT,NORT-27,1,322,0,96,2226,2910,0.13317757009345793
2019-03-19,NORT,NORT-28,1,322,0,96,2226,2910,0.13317757009345793
2019-03-19,NORT,NORT-29,1,322,0,96,2263,2976,0.13609467455621302
2019-03-19,NORT,NORT-30,1,322,0,96,2345,3074,0.13452666543642738
2019-03-19,NORT,NORT-31,1,322,0,96,2406,3157,0.13499910120438613
2019-03-19,NORT,NORT-32,1,322,0,66,2317,3039,0.13480209111277072
2019-03-19,NORT,NORT-33,1,322,0,96,2303,3025,0.13551051051051052
2019-03-19,NORT,NORT-34,1,322,0,96,2241,2937,0.13441483198146004
2019-03-19,NORT,NORT-35,1,322,0,96,2328,3058,0.13553657630894914
2019-03-19,NORT,NORT-36,1,322,0,96,2328,3058,0.13553657630894914
2019-03-19,NORT,NORT-37,1,322,0,66,2339,3072,0.13546479393827388
2019-03-19,NORT,NORT-38,1,322,0,96,2388,3154,0.13821725009022015
2019-03-19,NORT,NORT-39,1,322,0,96,2461,3220,0.13360323886639677
2019-03-19,NORT,NORT-40,1,322,0,96,2330,3048,0.13350687988099666
2019-03-19,NORT,NORT-41,1,322,0,96,2330,3048,0.13350687988099666
2019-04-04,P9,P9-1,1,322,0,160,2105,2729,0.12908564335953662
2019-04-04,P9,P9-2,1,322,0,160,2093,2702,0.12700729927007298
2019-04-04,P9,P9-3,1,322,0,160,2063,2696,0.133011136793444
2019-04-04,P9,P9-4,1,322,0,130,2033,2659,0.13341858482523444
2019-04-04,P9,P9-5,1,322,0,160,2082,2706,0.13032581453634084
2019-04-04,P9,P9-6,1,322,0,160,2032,2630,0.12827112827112827
2019-04-04,P9,P9-7,1,322,0,160,2053,2654,0.12768217548332272
2019-04-04,P9,P9-8,1,322,0,160,2057,2662,0.1282051282051282
2019-04-04,P9,P9-9,1,322,0,160,2084,2696,0.1280334728033473
2019-04-04,P9,P9-10,1,322,0,160,2123,2758,0.13009629174349518
2019-04-04,P9,P9-11,1,322,0,160,2165,2786,0.12542920622096546
2019-04-04,P9,P9-12,1,322,0,160,2165,2786,0.12542920622096546
2019-04-04,P9,P9-13,1,322,0,160,1953,2547,0.132
2019-04-04,P9,P9-14,1,322,0,160,2088,2702,0.12818371607515658
2019-04-04,P9,P9-15,1,322,0,160,2152,2765,0.1246695139312589
2019-04-04,P9,P9-16,1,322,0,160,2102,2720,0.1281625881377022
2019-04-04,P9,P9-17,1,322,0,160,2233,2860,0.12311015118790497
2019-04-04,P9,P9-18,1,322,0,160,2233,2860,0.12311015118790497
2019-04-04,P9,P9-19,1,322,0,160,2186,2826,0.12769353551476456
2019-04-04,P9,P9-20,1,322,0,160,2141,2748,0.12415626917570055
2019-04-04,P9,P9-21,1,322,0,160,2051,2668,0.13074803983894892
2019-04-04,P9,P9-22,1,322,0,130,2036,2642,0.12954253954681488
2019-04-04,P9,P9-23,1,322,0,160,2115,2717,0.12458609271523179
2019-04-04,P9,P9-24,1,322,0,160,2183,2792,0.12241206030150754
2019-04-04,P9,P9-25,1,322,0,130,2153,2734,0.11888684264374873
2019-04-04,P9,P9-26,1,322,0,130,2153,2734,0.11888684264374873
2019-04-04,P9,P9-27,1,322,0,160,2125,2724,0.12353062487110744
2019-04-04,P9,P9-28,1,322,0,160,2132,2739,0.12461506877437897
2019-04-04,P9,P9-29,1,322,0,130,2144,2762,0.12596820220138605
2019-04-04,P9,P9-30,1,322,0,160,2264,2903,0.12366944068124637
2019-04-04,P9,P9-31,1,322,0,160,2222,2850,0.12381703470031545
2019-04-04,P9,P9-32,1,322,0,160,2074,2702,0.13149078726968175
2019-04-04,P9,P9-33,1,322,0,160,2129,2742,0.12584684869636625
2019-04-04,P9,P9-34,1,322,0,160,2152,2760,0.1237785016286645
2019-04-04,P9,P9-35,1,322,0,160,2156,2751,0.12125534950071326
2019-04-04,P9,P9-36,1,322,0,160,2177,2773,0.1204040404040404
2019-04-04,P9,P9-37,1,322,0,160,2120,2715,0.12306101344364012
2019-04-04,P9,P9-38,1,322,0,160,2120,2715,0.12306101344364012
2019-04-04,P9,P9-39,1,322,0,160,2172,2758,0.11886409736308316
2019-04-04,P9,P9-40,1,322,0,160,2177,2797,0.12464817048652996
2019-04-04,P9,P9-41,1,322,0,160,2187,2813,0.1252
2019-04-04,P9,P9-42,1,322,0,160,2170,2801,0.12693623013478172
2019-04-04,P9,P9-43,1,322,0,160,2167,2776,0.12320453166093466
2019-04-04,P9,P9-44,1,322,0,160,2167,2776,0.12320453166093466
2019-04-04,P9,P9-45,1,322,0,160,2018,2627,0.13110871905274488
2019-04-04,P9,P9-46,1,322,0,160,2105,2723,0.128003314001657
2019-04-04,P9,P9-47,1,322,0,160,2127,2730,0.12415071031500927
2019-04-04,P9,P9-48,1,322,0,160,2163,2757,0.12073170731707317
2019-04-04,P9,P9-49,1,322,0,160,2189,2802,0.12282107794029253
2019-04-04,P9,P9-50,1,322,0,160,2241,2845,0.11875737318128195
2019-04-04,P9,P9-51,1,322,0,160,2241,2845,0.11875737318128195
2019-04-04,P9,P9-52,1,322,0,160,2233,2832,0.11826258637709773
2019-04-04,P9,P9-53,1,322,0,160,2202,2826,0.12410501193317422
2019-04-04,P9,P9-54,1,322,0,160,2190,2815,0.12487512487512488
2019-04-04,P9,P9-55,1,322,0,160,2200,2825,0.12437810945273632
2019-04-04,P9,P9-56,1,322,0,160,2126,2735,0.12528286360831103
2019-04-04,P9,P9-57,1,322,0,96,2152,2801,0.1310316979608318
2019-04-04,P9,P9-58,1,322,0,160,2165,2801,0.12807088199758357
2019-04-04,P9,P9-59,1,322,0,160,2028,2629,0.12905303843676186
2019-04-04,P9,P9-60,1,322,0,160,2114,2731,0.12734778121775026
2019-04-04,P9,P9-61,1,322,0,160,2138,2755,0.126098508072757
2019-04-04,P9,P9-62,1,322,0,130,2136,2743,0.12441073990571838
2019-04-04,P9,P9-63,1,322,0,160,2150,2753,0.1229859269834795
2019-04-04,P9,P9-64,1,322,0,160,2150,2753,0.1229859269834795
2019-04-04,P9,P9-65,1,322,0,160,2154,2759,0.12314268267860777
2019-04-04,P9,P9-66,1,322,0,130,2164,2771,0.12299898682877407
2019-04-04,P9,P9-67,1,322,0,160,2188,2805,0.12357300220308431
2019-04-04,P9,P9-68,1,322,0,160,2198,2835,0.12656467315716272
2019-04-04,P9,P9-69,1,322,0,66,2170,2834,0.13269384492406075
2019-04-04,P9,P9-70,1,322,0,66,2170,2834,0.13269384492406075
2019-04-04,P9,P9-71,1,322,0,96,2214,2896,0.1334637964774951
2019-04-04,P9,P9-72,1,322,0,160,2149,2737,0.12034383954154727
2019-04-04,P9,P9-73,1,322,0,160,2142,2754,0.125
2019-04-04,P9,P9-74,1,322,0,160,2151,2766,0.12507626601586333
2019-04-04,P9,P9-75,1,322,0,160,2151,2766,0.12507626601586333
2019-04-04,P9,P9-76,1,322,0,160,2128,2738,0.12535963830661734
2019-04-04,P9,P9-77,1,322,0,160,2184,2813,0.1258755253151891
2019-04-04,P9,P9-78,1,322,0,160,2164,2789,0.12618614980819706
2019-04-04,P9,P9-79,1,322,0,96,2194,2839,0.12815418239618517
2019-04-04,P9,P9-80,1,322,0,96,2241,2894,0.12716650438169425
2019-04-04,P9,P9-81,1,322,0,96,2241,2894,0.12716650438169425
2019-04-04,P9,P9-82,1,322,0,96,2192,2807,0.1230246049209842
2019-04-04,P9,P9-83,1,322,0,96,2189,2820,0.12597324815332403
2019-04-04,P9,P9-84,1,322,0,160,2159,2780,0.12573395424174935
2019-04-04,P9,P9-85,1,322,0,160,2214,2833,0.12264711709926689
2019-04-04,P9,P9-86,1,322,0,96,2137,2749,0.12525583299222268
2019-04-04,P9,P9-87,1,322,0,96,2206,2832,0.1242556570067487
2019-04-04,P9,P9-88,1,322,0,96,2206,2832,0.1242556570067487
2019-04-04,P9,P9-89,1,322,0,96,2160,2769,0.12355447352404139
2019-04-04,P9,P9-90,1,322,0,66,2175,2797,0.1251005631536605
2019-04-04,P9,P9-91,1,322,0,96,2169,2781,0.12363636363636364
2019-04-04,P9,P9-92,1,322,0,96,2169,2781,0.12363636363636364
2019-04-04,GIBPE,GIBPE-1,1,322,0,160,1619,2207,0.15368531102979613
2019-04-04,GIBPE,GIBPE-2,1,322,0,160,1619,2207,0.15368531102979613
2019-04-04,GIBPE,GIBPE-3,1,322,0,160,1566,2152,0.15761161915008068
2019-04-04,GIBPE,GIBPE-4,1,322,0,160,1547,2122,0.15671845189424913
2019-04-04,GIBPE,GIBPE-5,1,322,0,160,1469,2037,0.16200798630918425
2019-04-04,GIBPE,GIBPE-6,1,322,0,160,1539,2128,0.16062176165803108
2019-04-04,GIBPE,GIBPE-7,1,322,0,160,1574,2155,0.1558058460713328
2019-04-04,GIBPE,GIBPE-8,1,322,0,130,1524,2102,0.1594043022614451
2019-04-04,GIBPE,GIBPE-9,1,322,0,160,1498,2072,0.1607843137254902
2019-04-04,GIBPE,GIBPE-10,1,322,0,160,1488,2047,0.15813295615275813
2019-04-04,GIBPE,GIBPE-11,1,322,0,160,1572,2133,0.151417004048583
2019-04-04,GIBPE,GIBPE-12,1,322,0,160,1529,2097,0.15664644236072808
2019-04-04,GIBPE,GIBPE-13,1,322,0,160,1516,2102,0.16196793808734108
2019-04-04,GIBPE,GIBPE-14,1,322,0,160,1520,2120,0.16483516483516483
2019-04-04,GIBPE,GIBPE-15,1,322,0,160,1558,2165,0.16304055868922912
2019-04-04,GIBPE,GIBPE-16,1,322,0,160,1602,2193,0.15573122529644268
2019-04-04,GIBPE,GIBPE-17,1,322,0,160,1442,1975,0.1559847819724905
2019-04-04,GIBPE,GIBPE-18,1,322,0,160,1366,1887,0.16015985244389794
2019-04-04,GIBPE,GIBPE-19,1,322,0,160,1485,2082,0.16736753574432295
2019-04-04,GIBPE,GIBPE-20,1,322,0,160,1563,2181,0.16506410256410256
2019-04-04,GIBPE,GIBPE-21,1,322,0,160,1549,2135,0.15906623235613462
2019-04-04,GIBPE,GIBPE-22,1,322,0,160,1393,1972,0.17206537890044576
2019-04-04,GIBPE,GIBPE-23,1,322,0,130,1422,1991,0.16671549956050397
2019-04-04,GIBPE,GIBPE-24,1,322,0,160,1489,2079,0.16535874439461884
2019-04-04,GIBPE,GIBPE-25,1,322,0,160,1489,2079,0.16535874439461884
2019-04-04,GIBPE,GIBPE-26,1,322,0,160,1633,2252,0.15933075933075933
2019-04-04,GIBPE,GIBPE-27,1,322,0,160,1465,2041,0.16428978893325727
2019-04-04,GIBPE,GIBPE-28,1,322,0,160,1494,2095,0.16745611590972415
2019-04-04,GIBPE,GIBPE-29,1,322,0,160,1494,2095,0.16745611590972415
2019-04-04,GIBPE,GIBPE-30,1,322,0,160,1494,2121,0.17344398340248962
2019-04-04,GIBPE,GIBPE-31,1,322,0,160,1494,2087,0.16559620217816254
2019-04-04,GIBPE,GIBPE-32,1,322,0,160,1498,2116,0.1710016602102933
2019-04-04,GIBPE,GIBPE-33,1,322,0,160,1458,2065,0.17229633834799887
2019-04-04,GIBPE,GIBPE-34,1,322,0,160,1458,2065,0.17229633834799887
2019-04-04,GIBPE,GIBPE-35,1,322,0,160,1530,2173,0.173642992168512
2019-04-04,GIBPE,GIBPE-36,1,322,0,160,1609,2200,0.15515883433972172
2019-04-04,GIBPE,GIBPE-37,1,322,0,160,1628,2259,0.16233599176742988
2019-04-04,GIBPE,GIBPE-38,1,322,0,160,1628,2259,0.16233599176742988
2019-04-04,GIBPE,GIBPE-39,1,322,0,130,1485,2099,0.17131696428571427
2019-04-04,GIBPE,GIBPE-40,1,322,0,160,1528,2158,0.17091698317959847
2019-04-04,GIBPE,GIBPE-41,1,322,0,160,1864,2477,0.14121170237272518
2019-04-04,GIBPE,GIBPE-42,1,322,0,160,1864,2477,0.14121170237272518
2019-04-04,GIBPE,GIBPE-43,1,322,0,160,1678,2312,0.15889724310776943
2019-04-04,GIBPE,GIBPE-44,1,322,0,160,1509,2108,0.16560685651092066
2019-04-04,GIBPE,GIBPE-45,1,322,0,160,1760,2385,0.15078407720144751
2019-04-04,GIBPE,GIBPE-46,1,322,0,160,1760,2385,0.15078407720144751
2019-04-04,GIBPE,GIBPE-47,1,322,0,160,1555,2143,0.15900486749594375
2019-04-04,GIBPE,GIBPE-48,1,322,0,160,1513,2087,0.15944444444444444
2019-04-04,GIBPE,GIBPE-49,1,322,0,130,1589,2138,0.1473034612288704
2019-04-04,GIBPE,GIBPE-50,1,322,0,160,1629,2206,0.15045632333767928
2019-04-04,GIBPE,GIBPE-51,1,322,0,160,1575,2136,0.15117219078415522
2019-04-04,GIBPE,GIBPE-52,1,322,0,130,1499,2042,0.15334651228466534
2019-04-04,NORT,NORT-1,1,322,0,96,2262,3007,0.14139305371038147
2019-04-04,NORT,NORT-2,1,322,0,66,2242,2977,0.14083157693044646
2019-04-04,NORT,NORT-3,1,322,0,96,2173,2893,0.1421239636794315
2019-04-04,NORT,NORT-4,1,322,0,96,2096,2822,0.14762098413989427
2019-04-04,NORT,NORT-5,1,322,0,66,2179,2927,0.14649432040736388
2019-04-04,NORT,NORT-6,1,322,0,96,2158,2877,0.14280039721946375
2019-04-04,NORT,NORT-7,1,322,0,96,2201,2913,0.13922565506452875
2019-04-04,NORT,NORT-8,1,322,0,96,2256,2992,0.1402439024390244
2019-04-04,NORT,NORT-9,1,322,0,96,2288,3042,0.14146341463414633
2019-04-04,NORT,NORT-10,1,322,0,96,2176,2896,0.14195583596214512
2019-04-04,NORT,NORT-11,1,322,0,96,2139,2870,0.1459373128368936
2019-04-04,NORT,NORT-12,1,322,0,96,2087,2812,0.14798938558889568
2019-04-04,NORT,NORT-13,1,322,0,96,2158,2877,0.14280039721946375
2019-04-04,NORT,NORT-14,1,322,0,96,2271,2980,0.13502190059036373
2019-04-04,NORT,NORT-15,1,322,0,96,2207,2936,0.14174606260937198
2019-04-04,NORT,NORT-16,1,322,0,96,2339,3125,0.1438506588579795
2019-04-04,NORT,NORT-17,1,322,0,96,2273,3008,0.13917818594963074
2019-04-04,NORT,NORT-18,1,322,0,96,2149,2850,0.14022804560912183
2019-04-04,NORT,NORT-19,1,322,0,96,2217,2914,0.13584096667316312
2019-04-04,NORT,NORT-20,1,322,0,96,2168,2886,0.14206569054214482
2019-04-04,NORT,NORT-21,1,322,0,96,2168,2886,0.14206569054214482
2019-04-04,NORT,NORT-22,1,322,0,96,2271,2980,0.13502190059036373
2019-04-04,NORT,NORT-23,1,322,0,96,2381,3151,0.13919016630513376
2019-04-04,NORT,NORT-24,1,322,0,96,2332,3062,0.1353355580274379
2019-04-04,NORT,NORT-25,1,322,0,66,2228,2968,0.1424172440338722
2019-04-04,NORT,NORT-26,1,322,0,66,2287,3033,0.14022556390977445
2019-04-04,NORT,NORT-27,1,322,0,96,2302,2998,0.13132075471698113
2019-04-04,NORT,NORT-28,1,322,0,96,2302,2998,0.13132075471698113
2019-04-04,NORT,NORT-29,1,322,0,96,2314,3034,0.13462976813762154
2019-04-04,NORT,NORT-30,1,322,0,66,2377,3107,0.13311451495258936
2019-04-04,NORT,NORT-31,1,322,0,96,2421,3160,0.13241354595950547
2019-04-04,NORT,NORT-32,1,322,0,96,2362,3110,0.13669590643274854
2019-04-04,NORT,NORT-33,1,322,0,96,2339,3051,0.13209647495361782
2019-04-04,NORT,NORT-34,1,322,0,96,2310,3055,0.13886300093196646
2019-04-04,NORT,NORT-35,1,322,0,96,2368,3112,0.13576642335766423
2019-04-04,NORT,NORT-36,1,322,0,96,2368,3112,0.13576642335766423
2019-04-04,NORT,NORT-37,1,322,0,96,2400,3165,0.13746630727762804
2019-04-04,NORT,NORT-38,1,322,0,96,2479,3246,0.13397379912663757
2019-04-04,NORT,NORT-39,1,322,0,96,2512,3277,0.13214717567801001
2019-04-04,NORT,NORT-40,1,322,0,96,2322,3086,0.14127218934911243
2019-04-04,NORT,NORT-41,1,322,0,96,2322,3086,0.14127218934911243
2019-05-06,P9,P9-1,1,322,0,96,2238,3293,0.1907430844331947
2019-05-06,P9,P9-2,1,322,0,96,2265,3324,0.18947933440687065
2019-05-06,P9,P9-3,1,322,0,96,2219,3255,0.18925831202046037
2019-05-06,P9,P9-4,1,322,0,96,2185,3161,0.182566404788627
2019-05-06,P9,P9-5,1,322,0,96,2207,3233,0.18860294117647058
2019-05-06,P9,P9-6,1,322,0,160,2234,3214,0.17988252569750368
2019-05-06,P9,P9-7,1,322,0,96,2232,3263,0.18762511373976343
2019-05-06,P9,P9-8,1,322,0,66,2239,3255,0.18492901346923918
2019-05-06,P9,P9-9,1,322,0,96,2258,3222,0.1759124087591241
2019-05-06,P9,P9-10,1,322,0,96,2262,3308,0.18779174147217234
2019-05-06,P9,P9-11,1,322,0,66,2273,3362,0.1932564330079858
2019-05-06,P9,P9-12,1,322,0,66,2273,3362,0.1932564330079858
2019-05-06,P9,P9-13,1,322,0,96,2149,3120,0.1842854431580945
2019-05-06,P9,P9-14,1,322,0,96,2293,3361,0.1888928192430138
2019-05-06,P9,P9-15,1,322,0,96,2361,3428,0.18431508032475385
2019-05-06,P9,P9-16,1,322,0,96,2218,3221,0.184408898694613
2019-05-06,P9,P9-17,1,322,0,96,2418,3480,0.18006103763987794
2019-05-06,P9,P9-18,1,322,0,96,2418,3480,0.18006103763987794
2019-05-06,P9,P9-19,1,322,0,96,2317,3388,0.18773006134969325
2019-05-06,P9,P9-20,1,322,0,96,2239,3215,0.17895122845617895
2019-05-06,P9,P9-21,1,322,0,96,2275,3344,0.19024737497775404
2019-05-06,P9,P9-22,1,322,0,96,2206,3292,0.19752637322662786
2019-05-06,P9,P9-23,1,322,0,96,2310,3404,0.19145957297864893
2019-05-06,P9,P9-24,1,322,0,96,2361,3421,0.18332756831546176
2019-05-06,P9,P9-25,1,322,0,96,2291,3306,0.18134715025906736
2019-05-06,P9,P9-26,1,322,0,96,2291,3306,0.18134715025906736
2019-05-06,P9,P9-27,1,322,0,96,2267,3280,0.18262123670452496
2019-05-06,P9,P9-28,1,322,0,96,2261,3261,0.18109380659181457
2019-05-06,P9,P9-29,1,322,0,96,2216,3237,0.1872363836420319
2019-05-06,P9,P9-30,1,322,0,96,2402,3471,0.1820194108632726
2019-05-06,P9,P9-31,1,322,0,66,2329,3384,0.1846665499737441
2019-05-06,P9,P9-32,1,322,0,96,2324,3377,0.18470443781792667
2019-05-06,P9,P9-33,1,322,0,66,2356,3428,0.18533886583679116
2019-05-06,P9,P9-34,1,322,0,96,2370,3446,0.18500687757909215
2019-05-06,P9,P9-35,1,322,0,96,2374,3414,0.1796821008984105
2019-05-06,P9,P9-36,1,322,0,66,2377,3368,0.17249782419495213
2019-05-06,P9,P9-37,1,322,0,96,2288,3322,0.1843137254901961
2019-05-06,P9,P9-38,1,322,0,96,2288,3322,0.1843137254901961
2019-05-06,P9,P9-39,1,322,0,96,2325,3308,0.17450736729984023
2019-05-06,P9,P9-40,1,322,0,66,2320,3338,0.17992223400494875
2019-05-06,P9,P9-41,1,322,0,96,2292,3372,0.1906779661016949
2019-05-06,P9,P9-42,1,322,0,96,2282,3341,0.18833362973501688
2019-05-06,P9,P9-43,1,322,0,96,2290,3349,0.1877992551870899
2019-05-06,P9,P9-44,1,322,0,96,2290,3349,0.1877992551870899
2019-05-06,P9,P9-45,1,322,0,96,2241,3297,0.19068255687973998
2019-05-06,P9,P9-46,1,322,0,96,2322,3422,0.1915041782729805
2019-05-06,P9,P9-47,1,322,0,96,2331,3372,0.18253550762756443
2019-05-06,P9,P9-48,1,322,0,96,2365,3417,0.18194396402628848
2019-05-06,P9,P9-49,1,322,0,96,2361,3433,0.18501898515705903
2019-05-06,P9,P9-50,1,322,0,96,2453,3489,0.17435207001009762
2019-05-06,P9,P9-51,1,322,0,96,2453,3489,0.17435207001009762
2019-05-06,P9,P9-52,1,322,0,96,2444,3458,0.17180616740088106
2019-05-06,P9,P9-53,1,322,0,96,2367,3389,0.17755385684503128
2019-05-06,P9,P9-54,1,322,0,96,2364,3391,0.1784535186794092
2019-05-06,P9,P9-55,1,322,0,96,2309,3385,0.18897084650509308
2019-05-06,P9,P9-56,1,322,0,96,2239,3251,0.18433515482695811
2019-05-06,P9,P9-57,1,322,0,96,2287,3392,0.19457650994893466
2019-05-06,P9,P9-58,1,322,0,96,2310,3386,0.18890449438202248
2019-05-06,P9,P9-59,1,322,0,96,2224,3320,0.1976911976911977
2019-05-06,P9,P9-60,1,322,0,96,2323,3443,0.19424210891432536
2019-05-06,P9,P9-61,1,322,0,96,2332,3396,0.1857541899441341
2019-05-06,P9,P9-62,1,322,0,96,2288,3306,0.18198069360028601
2019-05-06,P9,P9-63,1,322,0,96,2281,3311,0.18419170243204577
2019-05-06,P9,P9-64,1,322,0,96,2281,3311,0.18419170243204577
2019-05-06,P9,P9-65,1,322,0,96,2319,3337,0.17998585572842998
2019-05-06,P9,P9-66,1,322,0,96,2327,3327,0.17686593562079944
2019-05-06,P9,P9-67,1,322,0,96,2335,3357,0.17955024595924104
2019-05-06,P9,P9-68,1,322,0,96,2368,3426,0.18260269244045566
2019-05-06,P9,P9-69,1,322,0,96,2321,3468,0.1981343928139575
2019-05-06,P9,P9-70,1,322,0,96,2321,3468,0.1981343928139575
2019-05-06,P9,P9-71,1,322,0,96,2408,3546,0.19113201209271077
2019-05-06,P9,P9-72,1,322,0,66,2342,3337,0.17520690262370137
2019-05-06,P9,P9-73,1,322,0,96,2306,3285,0.17510284385619745
2019-05-06,P9,P9-74,1,322,0,96,2300,3340,0.18439716312056736
2019-05-06,P9,P9-75,1,322,0,96,2300,3340,0.18439716312056736
2019-05-06,P9,P9-76,1,322,0,66,2260,3269,0.18249231325737023
